id,facility_id,facility_type,year,input,input_value_tonnes,output,output_value_tonnes,grade_ppm,recovery_rate,amount_sold_tonnes,metal_payable_tonnes,incl_purchased,reporting_period,source_id,comment
1151,COM00400.00,Refinery,2009,Bauxite,,Alumina,92000,,,,,,,det_1789,
1152,COM00400.00,Refinery,2010,Bauxite,,Alumina,0,,,,,,,det_1852,
1153,COM00400.00,Refinery,2011,Bauxite,,Alumina,0,,,,,,,det_1852,
1154,COM00400.00,Refinery,2012,Bauxite,,Alumina,0,,,,,,,det_1801,
1155,COM00400.00,Refinery,2013,Bauxite,,Alumina,0,,,,,,,det_1801,
1156,COM00400.00,Refinery,2014,Bauxite,,Alumina,0,,,,,,,det_1851,
1157,COM00400.00,Refinery,2015,Bauxite,,Alumina,0,,,,,,,det_1851,
1158,COM00400.00,Refinery,2016,Bauxite,,Alumina,0,,,,,,,det_1782,
1159,COM00400.00,Refinery,2017,Bauxite,,Alumina,0,,,,,,,det_1782,
1160,COM00400.00,Refinery,2018,Bauxite,,Alumina,0,,,,,,,det_1781,
1161,COM00400.00,Refinery,2019,Bauxite,,Alumina,0,,,,,,,det_1781,
1162,COM00405.00,Refinery,2002,Iron ore,,Iron ore pellets,4500000,,,,,,,det_1444,
1163,COM00405.00,Refinery,2003,Iron ore,,Iron ore pellets,4452000,,,,,,,det_1444,
1164,COM00405.00,Refinery,2004,Iron ore,,Iron ore pellets,4604000,,,,,,,det_1443,
1165,COM00405.00,Refinery,2005,Iron ore,,Iron ore pellets,4272000,,,,,,,det_1443,
1166,COM00405.00,Refinery,2006,Iron ore,,Iron ore pellets,4030000,,,,,,,det_1442,
1167,COM00405.00,Refinery,2007,Iron ore,,Iron ore pellets,4148000,,,,,,,det_1442,
1168,COM00405.00,Refinery,2008,Iron ore,,Iron ore pellets,4165000,,,,,,,det_1441,
1169,COM00405.00,Refinery,2009,Iron ore,,Iron ore pellets,235000,,,,,,,det_1441,
1170,COM00405.00,Refinery,2010,Iron ore,,Iron ore pellets,3809000,,,,,,,det_1440,
1171,COM00405.00,Refinery,2011,Iron ore,,Iron ore pellets,3943000,,,,,,,det_1440,
1172,COM00405.00,Refinery,2012,Iron ore,,Iron ore pellets,3634000,,,,,,,det_1439,
1173,COM00405.00,Refinery,2013,Iron ore,,Iron ore pellets,3772000,,,,,,,det_1439,
1174,COM00405.00,Refinery,2014,Iron ore,,Iron ore pellets,3211000,,,,,,,det_1438,
1175,COM00405.00,Refinery,2015,Iron ore,,Iron ore pellets,3731000,,,,,,,det_1438,
1176,COM00405.00,Refinery,2016,Iron ore,,Iron ore pellets,2798000,,,,,,,det_1437,
1177,COM00405.00,Refinery,2017,Iron ore,,Iron ore pellets,3825000,,,,,,,det_1437,
1178,COM00405.00,Refinery,2018,Iron ore,,Iron ore pellets,4062000,,,,,,,det_1397,
1179,COM00405.00,Refinery,2019,Iron ore,,Iron ore pellets,515000,,,,,,,det_1397,
1180,COM00406.00,Smelter,2000,,,Raw steel,2069000,,,,,,,det_1729,
1181,COM00406.00,Smelter,2001,,,Raw steel,2028000,,,,,,,det_1729,
1182,COM00406.00,Smelter,2002,,,Raw steel,2217000,,,,,,,det_1729,
1183,COM00406.00,Smelter,2003,,,Raw steel,2156000,,,,,,,det_1729,
1184,COM00406.00,Smelter,2004,,,Raw steel,2324000,,,,,,,det_1729,
1185,COM00406.00,Smelter,2005,,,Raw steel,2083000,,,,,,,det_1743,
1186,COM00406.00,Smelter,2006,,,Raw steel,2225000,,,,,,,det_1743,
1187,COM00406.00,Smelter,2007,,,Raw steel,2134000,,,,,,,det_1743,
1188,COM00406.00,Smelter,2008,,,Raw steel,2082000,,,,,,,det_1743,
1189,COM00406.00,Smelter,2009,,,Raw steel,1586000,,,,,,,det_1743,
1190,COM00406.00,Smelter,2010,,,Raw steel,2095000,,,,,,,det_1742,
1191,COM00406.00,Smelter,2011,,,Raw steel,1912000,,,,,,,det_1742,
1192,COM00406.00,Smelter,2012,,,Raw steel,2341000,,,,,,,det_1742,
1193,COM00406.00,Smelter,2013,,,Raw steel,1943000,,,,,,,det_1742,
1194,COM00406.00,Smelter,2014,,,Raw steel,1992000,,,,,,,det_1742,
1195,COM00406.00,Smelter,2015,,,Raw steel,480000,,,,,,,det_1725,
1196,COM00419.00,Refinery,2000,Mixed Sulphide,,Refined Cobalt,2854,,,,,,,det_2413,
1197,COM00419.00,Refinery,2000,Mixed Sulphide,,Refined Nickel,28070,,,,,,,det_2413,
1198,COM00419.00,Refinery,2001,Mixed Sulphide,,Refined Cobalt,2942,,,,,,,det_2413,
1199,COM00419.00,Refinery,2001,Mixed Sulphide,,Refined Nickel,29226,,,,,,,det_2413,
1200,COM00419.00,Refinery,2002,Mixed Sulphide,,Refined Cobalt,3065,,,,,,,det_2278,
1201,COM00419.00,Refinery,2002,Mixed Sulphide,,Refined Nickel,31694,,,,,,,det_2278,
1202,COM00419.00,Refinery,2003,Mixed Sulphide,,Refined Cobalt,3141,,,,,,,det_2277,
1203,COM00419.00,Refinery,2003,Mixed Sulphide,,Refined Nickel,31106,,,,,,,det_2277,
1204,COM00419.00,Refinery,2004,Mixed Sulphide,,Refined Cobalt,3325,,,,,,,det_2276,
1205,COM00419.00,Refinery,2004,Mixed Sulphide,,Refined Nickel,31788,,,,,,,det_2276,
1206,COM00419.00,Refinery,2005,Mixed Sulphide,,Refined Cobalt,3391,,,,,,,det_2275,
1207,COM00419.00,Refinery,2005,Mixed Sulphide,,Refined Nickel,31878,,,,,,,det_2275,
1208,COM00419.00,Refinery,2006,Mixed Sulphide,,Refined Cobalt,3311,,,,,,,det_2274,
1209,COM00419.00,Refinery,2006,Mixed Sulphide,,Refined Nickel,30212,,,,,,,det_2274,
1210,COM00419.00,Refinery,2007,Mixed Sulphide,,Refined Cobalt,3573,,,,,,,det_2273,
1211,COM00419.00,Refinery,2007,Mixed Sulphide,,Refined Nickel,31392,,,,,,,det_2273,
1212,COM00419.00,Refinery,2008,Mixed Sulphide,,Refined Cobalt,3428,,,,,,,det_2272,
1213,COM00419.00,Refinery,2008,Mixed Sulphide,,Refined Nickel,32408,,,,,,,det_2272,
1214,COM00419.00,Refinery,2009,Mixed Sulphide,,Refined Cobalt,3721,,,,,,,det_2271,
1215,COM00419.00,Refinery,2009,Mixed Sulphide,,Refined Nickel,33599,,,,,,,det_2271,
1216,COM00419.00,Refinery,2010,Mixed Sulphide,,Refined Cobalt,3706,,,,,,,det_2029,
1217,COM00419.00,Refinery,2010,Mixed Sulphide,,Refined Nickel,33972,,,,,,,det_2029,
1218,COM00419.00,Refinery,2011,Mixed Sulphide,,Refined Cobalt,3854,,,,,,,det_2270,
1219,COM00419.00,Refinery,2011,Mixed Sulphide,,Refined Nickel,34572,,,,,,,det_2270,
1220,COM00419.00,Refinery,2012,Mixed Sulphide,,Refined Cobalt,3792,,,,,,,det_2028,
1221,COM00419.00,Refinery,2012,Mixed Sulphide,,Refined Nickel,34263,,,,,,,det_2028,
1222,COM00419.00,Refinery,2013,Mixed Sulphide,,Refined Cobalt,3210,,,,,,,det_2104,
1223,COM00419.00,Refinery,2013,Mixed Sulphide,,Refined Nickel,32909,,,,,,,det_2104,
1224,COM00419.00,Refinery,2014,Mixed Sulphide,,Refined Cobalt,3210,,,,,,,det_2284,
1225,COM00419.00,Refinery,2014,Mixed Sulphide,,Refined Nickel,32909,,,,,,,det_2284,
1226,COM00419.00,Refinery,2015,Mixed Sulphide,,Refined Cobalt,3733,,,,,,,det_2283,
1227,COM00419.00,Refinery,2015,Mixed Sulphide,,Refined Nickel,33705,,,,,,,det_2283,
1228,COM00419.00,Refinery,2016,Mixed Sulphide,,Refined Cobalt,3693,,,,,,,det_2282,
1229,COM00419.00,Refinery,2016,Mixed Sulphide,,Refined Nickel,32927,,,,,,,det_2282,
1230,COM00419.00,Refinery,2017,Mixed Sulphide,,Refined Cobalt,3601,,,,,,,det_2281,
1231,COM00419.00,Refinery,2017,Mixed Sulphide,,Refined Nickel,31523,,,,,,,det_2281,
1232,COM00419.00,Refinery,2018,Mixed Sulphide,,Refined Cobalt,3234,,,,,,,det_2280,
1233,COM00419.00,Refinery,2018,Mixed Sulphide,,Refined Nickel,30708,,,,,,,det_2280,
1234,COM00419.00,Refinery,2019,Mixed Sulphide,,Refined Cobalt,3376,,,,,,,det_2031,
1235,COM00419.00,Refinery,2019,Mixed Sulphide,,Refined Nickel,33108,,,,,,,det_2031,
1236,COM00423.00,Smelter,2008,,,Crude steel,2960000,,,,,,,det_1679,
1237,COM00423.00,Smelter,2009,,,Crude steel,2400000,,,,,,,det_1678,
1238,COM00423.00,Smelter,2010,,,Crude steel,3000000,,,,,,,det_1677,
1239,COM00423.00,Smelter,2011,,,Crude steel,2700000,,,,,,,det_1676,
1240,COM00423.00,Smelter,2012,,,Crude steel,3500000,,,,,,,det_1675,
1241,COM00423.00,Smelter,2013,,,Crude steel,3900000,,,,,,,det_1607,
1242,COM00423.00,Smelter,2014,,,Crude steel,4000000,,,,,,,det_1674,
1243,COM00423.00,Smelter,2015,,,Crude steel,3800000,,,,,,,det_1673,
1244,COM00423.00,Smelter,2016,,,Crude steel,3400000,,,,,,,det_1672,
1245,COM00423.00,Smelter,2017,,,Crude steel,3800000,,,,,,,det_1671,
1246,COM00423.00,Smelter,2018,,,Crude steel,3700000,,,,,,,det_1670,
1247,COM00423.00,Smelter,2019,,,Crude steel,3800000,,,,,,,det_1606,
1248,COM00430.00,Refinery,2008,Bauxite,,Alumina,593000,,,,,,,det_1789,
1249,COM00430.00,Refinery,2009,Bauxite,,Alumina,530000,,,,,,,det_1789,
1250,COM00430.00,Refinery,2010,Bauxite,,Alumina,597000,,,,,,,det_1852,
1251,COM00430.00,Refinery,2011,Bauxite,,Alumina,574000,,,,,,,det_1852,
1252,COM00430.00,Refinery,2012,Bauxite,,Alumina,150000,,,,,,,det_1801,
1253,COM00430.00,Refinery,2013,Bauxite,,Alumina,0,,,,,,,det_1801,
1254,COM00430.00,Refinery,2014,Bauxite,,Alumina,0,,,,,,,det_1851,
1255,COM00430.00,Refinery,2015,Bauxite,,Alumina,0,,,,,,,det_1851,
1256,COM00430.00,Refinery,2016,Bauxite,,Alumina,0,,,,,,,det_1782,
1257,COM00430.00,Refinery,2017,Bauxite,,Alumina,0,,,,,,,det_1782,
1258,COM00430.00,Refinery,2018,Bauxite,,Alumina,182000,,,,,,,det_1781,
1259,COM00430.00,Refinery,2019,Bauxite,,Alumina,368000,,,,,,,det_1781,
1260,COM00433.00,Refinery,2011,Anode slime,,Refined gold,2.2,,,,,,April-March,det_1887,
1261,COM00433.00,Refinery,2011,Anode slime,,Refined Silver,19.8,,,,,,April-March,det_1887,
1262,COM00433.00,Refinery,2012,Copper cathode,,Copper rods,49922,,,,,,April-March,det_1886,
1263,COM00433.00,Refinery,2013,Copper cathode,,Copper rods,69921,,,,,,April-March,det_1806,
1264,COM00433.00,Refinery,2013,Anode slime,,Refined gold,3.523,,,,,,April-March,det_1806,
1265,COM00433.00,Refinery,2013,Anode slime,,Refined Silver,38.300000000000004,,,,,,April-March,det_1806,
1266,COM00433.00,Refinery,2014,Copper cathode,,Copper rods,87866,,,,,,April-March,det_1857,
1267,COM00433.00,Refinery,2014,Anode slime,,Refined gold,5.734,,,,,,April-March,det_1857,
1268,COM00433.00,Refinery,2014,Anode slime,,Refined Silver,72.791,,,,,,April-March,det_1857,
1269,COM00433.00,Refinery,2015,Copper cathode,,Copper rods,81253,,,,,,April-March,det_1885,
1270,COM00433.00,Refinery,2015,Anode slime,,Refined gold,9.595,,,,,,April-March,det_1885,
1271,COM00433.00,Refinery,2015,Anode slime,,Refined Silver,95.473,,,,,,April-March,det_1885,
1272,COM00433.00,Refinery,2016,Copper cathode,,Copper rods,86654,,,,,,April-March,det_1807,
1273,COM00433.00,Refinery,2016,Anode slime,,Refined gold,8.622,,,,,,April-March,det_1807,
1274,COM00433.00,Refinery,2016,Anode slime,,Refined Silver,82.418,,,,,,April-March,det_1807,
1275,COM00433.00,Refinery,2017,Copper cathode,,Copper rods,83278,,,,,,April-March,det_1805,
1276,COM00433.00,Refinery,2017,Anode slime,,Refined gold,6.373,,,,,,April-March,det_1805,
1277,COM00433.00,Refinery,2017,Anode slime,,Refined Silver,77.514,,,,,,April-March,det_1805,
1278,COM00433.00,Refinery,2018,Copper cathode,,Copper rods,88091,,,,,,April-March,det_1805,
1279,COM00433.00,Refinery,2018,Anode slime,,Refined gold,7.687,,,,,,April-March,det_1805,
1280,COM00433.00,Refinery,2018,Anode slime,,Refined Silver,72.513,,,,,,April-March,det_1805,
1281,COM00433.00,Refinery,2019,Copper cathode,,Copper rods,82627,,,,,,April-March,det_1805,
1282,COM00433.00,Refinery,2019,Anode slime,,Refined gold,0.8140000000000001,,,,,,April-March,det_1805,
1283,COM00433.00,Refinery,2019,Anode slime,,Refined Silver,10.64,,,,,,April-March,det_1805,
1284,COM00435.00,Smelter,2007,Alumina,,Primary aluminium,119000,,,,,,,det_1822,
1285,COM00435.00,Smelter,2008,Alumina,,Primary aluminium,107000,,,,,,,det_1846,
1286,COM00435.00,Smelter,2009,Alumina,,Primary aluminium,76400,,,,,,,det_1845,
1287,COM00435.00,Smelter,2010,Alumina,,Primary aluminium,205800,,,,,,,det_1844,
1288,COM00435.00,Smelter,2011,Alumina,,Primary aluminium,212000,,,,,,,det_1774,
1289,COM00435.00,Smelter,2012,Alumina,,Primary aluminium,263000,,,,,,,det_1773,
1290,COM00435.00,Smelter,2013,Alumina,,Primary aluminium,305100,,,,,,,det_1823,
1291,COM00435.00,Smelter,2014,Alumina,,Primary aluminium,265000,,,,,,,det_1843,
1292,COM00435.00,Refinery,2018,,,Baked carbon anodes,117387,,,,,,,det_1840,
1293,COM00435.00,Refinery,2019,,,Baked carbon anodes,169029,,,,,,,det_1772,
1294,COM00437.00,Smelter,2008,,,Crude steel,3200000,,,,,,,det_1679,
1295,COM00437.00,Smelter,2009,,,Crude steel,1800000,,,,,,,det_1678,
1296,COM00437.00,Smelter,2010,,,Crude steel,1900000,,,,,,,det_1677,
1297,COM00437.00,Smelter,2011,,,Crude steel,1800000,,,,,,,det_1676,
1298,COM00437.00,Smelter,2012,,,Crude steel,1700000,,,,,,,det_1675,
1299,COM00437.00,Smelter,2013,,,Crude steel,1900000,,,,,,,det_1607,
1300,COM00437.00,Smelter,2014,,,Crude steel,1900000,,,,,,,det_1674,
1301,COM00437.00,Smelter,2015,,,Crude steel,2200000,,,,,,,det_1673,
1302,COM00437.00,Smelter,2016,,,Crude steel,2200000,,,,,,,det_1672,
1303,COM00437.00,Smelter,2017,,,Crude steel,2000000,,,,,,,det_1671,
1304,COM00437.00,Smelter,2018,,,Crude steel,2100000,,,,,,,det_1670,
1305,COM00440.00,Smelter,2007,Alumina,,Primary aluminium,132500,,,,,,,det_1822,
1306,COM00440.00,Smelter,2008,Alumina,,Primary aluminium,143900,,,,,,,det_1846,
1307,COM00440.00,Smelter,2009,Alumina,,Primary aluminium,156700,,,,,,,det_1845,
1308,COM00440.00,Smelter,2010,Alumina,,Primary aluminium,165000,,,,,,,det_1844,
1309,COM00440.00,Smelter,2011,Alumina,,Primary aluminium,220000,,,,,,,det_1774,
1310,COM00440.00,Smelter,2012,Alumina,,Primary aluminium,220000,,,,,,,det_1773,
1311,COM00440.00,Smelter,2013,Alumina,,Primary aluminium,214300,,,,,,,det_1823,
1312,COM00440.00,Smelter,2014,Alumina,,Primary aluminium,184200,,,,,,,det_1843,
1313,COM00440.00,Smelter,2015,Alumina,,Primary aluminium,192100,,,,,,,det_1842,
1314,COM00440.00,Refinery,2018,,,Calcined petroleum coke,113595,,,,,,,det_1840,
1315,COM00440.00,Refinery,2019,,,Baked carbon anodes,27318,,,,,,,det_1772,
1316,COM00444.00,Smelter,2000,,,Raw steel,6610000,,,,,,,det_1729,
1317,COM00444.00,Smelter,2001,,,Raw steel,6114000,,,,,,,det_1729,
1318,COM00444.00,Smelter,2002,,,Raw steel,6669000,,,,,,,det_1729,
1319,COM00444.00,Smelter,2003,,,Raw steel,6506000,,,,,,,det_1729,
1320,COM00444.00,Smelter,2004,,,Raw steel,6446000,,,,,,,det_1729,
1321,COM00444.00,Smelter,2005,,,Raw steel,5009000,,,,,,,det_1743,
1322,COM00444.00,Smelter,2006,,,Raw steel,5947000,,,,,,,det_1743,
1323,COM00444.00,Smelter,2007,,,Raw steel,6138000,,,,,,,det_1743,
1324,COM00444.00,Smelter,2008,,,Raw steel,5917000,,,,,,,det_1743,
1325,COM00444.00,Smelter,2009,,,Raw steel,5379000,,,,,,,det_1743,
1326,COM00444.00,Smelter,2010,,,Raw steel,5598000,,,,,,,det_1742,
1327,COM00444.00,Smelter,2011,,,Raw steel,6312000,,,,,,,det_1742,
1328,COM00444.00,Smelter,2012,,,Raw steel,6230000,,,,,,,det_1742,
1329,COM00444.00,Smelter,2013,,,Raw steel,6396000,,,,,,,det_1742,
1330,COM00444.00,Smelter,2014,,,Raw steel,5936000,,,,,,,det_1742,
1331,COM00444.00,Smelter,2015,,,Raw steel,5172000,,,,,,,det_1725,
1332,COM00444.00,Smelter,2016,,,Raw steel,5608000,,,,,,,det_1725,
1333,COM00444.00,Smelter,2017,,,Raw steel,5755000,,,,,,,det_1725,
1334,COM00444.00,Smelter,2018,,,Raw steel,5958000,,,,,,,det_1725,
1335,COM00444.00,Smelter,2019,,,Raw steel,4974000,,,,,,,det_1725,
1336,COM00449.00,Smelter,2008,,,Crude steel,4099999.9999999995,,,,,,,det_1679,
1337,COM00449.00,Smelter,2009,,,Crude steel,2900000,,,,,,,det_1678,
1338,COM00449.00,Smelter,2010,,,Crude steel,4300000,,,,,,,det_1677,
1339,COM00449.00,Smelter,2011,,,Crude steel,4400000,,,,,,,det_1676,
1340,COM00449.00,Smelter,2012,,,Crude steel,4600000,,,,,,,det_1675,
1341,COM00449.00,Smelter,2013,,,Crude steel,4700000,,,,,,,det_1607,
1342,COM00449.00,Smelter,2014,,,Crude steel,5000000,,,,,,,det_1674,
1343,COM00449.00,Smelter,2015,,,Crude steel,4800000,,,,,,,det_1673,
1344,COM00449.00,Smelter,2016,,,Crude steel,5300000,,,,,,,det_1672,
1345,COM00449.00,Smelter,2017,,,Crude steel,5500000,,,,,,,det_1671,
1346,COM00449.00,Smelter,2018,,,Crude steel,5400000,,,,,,,det_1670,
1347,COM00449.00,Smelter,2019,,,Crude steel,5500000,,,,,,,det_1606,
1348,COM00450.00,Smelter,2009,,,Crude steel,0,,,,,,,det_1678,
1349,COM00450.00,Smelter,2010,,,Crude steel,0,,,,,,,det_1677,
1350,COM00450.00,Smelter,2011,,,Crude steel,300000,,,,,,,det_1676,
1351,COM00450.00,Smelter,2012,,,Crude steel,300000,,,,,,,det_1675,
1352,COM00450.00,Smelter,2013,,,Crude steel,300000,,,,,,,det_1607,
1353,COM00450.00,Smelter,2014,,,Crude steel,300000,,,,,,,det_1674,
1354,COM00450.00,Smelter,2015,,,Crude steel,100000,,,,,,,det_1673,
1355,COM00481.00,Refinery,2016,,,Copper cathode,424500,,,,,,,det_1738,
1356,COM00481.00,Refinery,2017,,,Copper cathode,406900,,,,,,,det_1588,
1357,COM00481.00,Refinery,2018,,,Copper cathode,387300,,,,,,,det_1587,
1358,COM00491.00,Refinery,2008,,,Alumina,1370000,,,,,,,det_1325,
1359,COM00491.00,Refinery,2009,,,Alumina,1125000,,,,,,,det_1325,
1360,COM00491.00,Refinery,2010,,,Alumina,2473000,,,,,,,det_1326,
1361,COM00491.00,Refinery,2011,,,Alumina,2549000,,,,,,,det_1543,
1362,COM00491.00,Refinery,2012,,,Alumina,2742000,,,,,,,det_1077,
1363,COM00491.00,Refinery,2013,,,Alumina,2270000,,,,,,,det_1075,
1364,COM00491.00,Refinery,2014,,,Alumina,676000,,,,,,,det_1075,
1365,COM00493.00,Smelter,2008,,,Aluminium,212000,,,,,,,det_1325,
1366,COM00493.00,Smelter,2009,,,Aluminium,245000,,,,,,,det_1325,
1367,COM00493.00,Smelter,2010,,,Aluminium,218000,,,,,,,det_1326,
1368,COM00493.00,Smelter,2011,,,Aluminium,223000,,,,,,,det_1077,
1369,COM00493.00,Smelter,2012,,,Aluminium,223000,,,,,,,det_1077,
1370,COM00493.00,Smelter,2014,,,Aluminium,222000,,,,,,,det_1075,
1371,COM00493.00,Smelter,2015,,,Aluminium,221000,,,,,,,det_1075,
1372,COM00493.00,Smelter,2016,,,Aluminium,227000,,,,,,,det_1074,
1373,COM00493.00,Smelter,2017,,,Aluminium,229000,,,,,,,det_1074,
1374,COM00493.00,Smelter,2018,,,Aluminium,233000,,,,,,,det_1074,
1375,COM00494.00,Smelter,2004,,,Raw steel,2545000,,,,,,,det_1729,
1376,COM00494.00,Smelter,2005,,,Raw steel,2541000,,,,,,,det_1743,
1377,COM00494.00,Smelter,2006,,,Raw steel,2468000,,,,,,,det_1743,
1378,COM00494.00,Smelter,2007,,,Raw steel,2411000,,,,,,,det_1743,
1379,COM00494.00,Smelter,2008,,,Raw steel,2294000,,,,,,,det_1743,
1380,COM00494.00,Smelter,2009,,,Raw steel,906000,,,,,,,det_1743,
1381,COM00494.00,Smelter,2010,,,Raw steel,2539000,,,,,,,det_1742,
1382,COM00494.00,Smelter,2011,,,Raw steel,2453000,,,,,,,det_1742,
1383,COM00494.00,Smelter,2012,,,Raw steel,2421000,,,,,,,det_1742,
1384,COM00494.00,Smelter,2013,,,Raw steel,2538000,,,,,,,det_1742,
1385,COM00494.00,Smelter,2014,,,Raw steel,2285000,,,,,,,det_1742,
1386,COM00494.00,Smelter,2015,,,Raw steel,1162000,,,,,,,det_1725,
1387,COM00494.00,Smelter,2016,,,Raw steel,0,,,,,,,det_1725,
1388,COM00494.00,Smelter,2017,,,Raw steel,0,,,,,,,det_1725,
1389,COM00494.00,Smelter,2018,,,Raw steel,926000,,,,,,,det_1725,
1390,COM00494.00,Smelter,2019,,,Raw steel,2140000,,,,,,,det_1725,
1391,COM00497.00,Smelter,2004,,,Raw steel,3153000,,,,,,,det_1729,
1392,COM00497.00,Smelter,2005,,,Raw steel,3002000,,,,,,,det_1743,
1393,COM00497.00,Smelter,2006,,,Raw steel,3136000,,,,,,,det_1743,
1394,COM00497.00,Smelter,2007,,,Raw steel,2901000,,,,,,,det_1743,
1395,COM00497.00,Smelter,2008,,,Raw steel,2513000,,,,,,,det_1743,
1396,COM00497.00,Smelter,2009,,,Raw steel,473000,,,,,,,det_1743,
1397,COM00497.00,Smelter,2010,,,Raw steel,3095000,,,,,,,det_1742,
1398,COM00497.00,Smelter,2011,,,Raw steel,2841000,,,,,,,det_1742,
1399,COM00497.00,Smelter,2012,,,Raw steel,2839000,,,,,,,det_1742,
1400,COM00497.00,Smelter,2013,,,Raw steel,2883000,,,,,,,det_1742,
1401,COM00497.00,Smelter,2014,,,Raw steel,2442000,,,,,,,det_1742,
1402,COM00497.00,Smelter,2015,,,Raw steel,2257000,,,,,,,det_1725,
1403,COM00497.00,Smelter,2016,,,Raw steel,2543000,,,,,,,det_1725,
1404,COM00497.00,Smelter,2017,,,Raw steel,2592000,,,,,,,det_1725,
1405,COM00497.00,Smelter,2018,,,Raw steel,2369000,,,,,,,det_1725,
1406,COM00497.00,Smelter,2019,,,Raw steel,1964000,,,,,,,det_1725,
1407,COM00509.03,Refinery,2002,Bauxite,,Alumina products,655400,,,,,,,det_1850,
1408,COM00509.03,Smelter,2002,Alumina,465000,Primary aluminium,238000,,,,,,,det_1850,
1409,COM00509.03,Refinery,2003,Bauxite,,Alumina products,752100,,,,,,,det_1849,
1410,COM00509.03,Smelter,2003,Alumina,453700,Primary aluminium,233000,,,,,,,det_1849,
1411,COM00509.03,Refinery,2004,Bauxite,,Alumina,851000,,,,,,,det_1848,
1412,COM00509.03,Smelter,2004,Alumina,445100,Primary aluminium,230000,,,,,,,det_1848,
1413,COM00509.03,Refinery,2005,Bauxite,,Alumina,936000,,,,,,,det_1847,
1414,COM00509.03,Refinery,2005,Bauxite,,Chemical alumina products,10000,,,,,,,det_1847,
1415,COM00509.03,Smelter,2005,Alumina,454700,Primary aluminium,232300,,,,,,,det_1847,
1416,COM00509.03,Refinery,2006,Bauxite,,Alumina,1016100,,,,,,,det_1883,
1417,COM00509.03,Refinery,2006,Bauxite,,Chemical alumina products,12200,,,,,,,det_1883,
1418,COM00509.03,Smelter,2006,Alumina,,Primary aluminium,362700,,,,,,,det_1883,
1419,COM00509.03,Refinery,2007,Bauxite,,Alumina,1083900,,,,,,,det_1822,
1420,COM00509.03,Refinery,2007,Bauxite,,Chemical alumina products,10200,,,,,,,det_1822,
1421,COM00509.03,Smelter,2007,Alumina,,Primary aluminium,437400,,,,,,,det_1822,
1422,COM00509.03,Refinery,2008,Bauxite,,Alumina,1145800,,,,,,,det_1846,
1423,COM00509.03,Refinery,2008,Bauxite,,Chemical alumina products,6800,,,,,,,det_1846,
1424,COM00509.03,Smelter,2008,Alumina,,Primary aluminium,322700,,,,,,,det_1846,
1425,COM00509.03,Refinery,2009,Bauxite,,Alumina,1172300,,,,,,,det_1845,
1426,COM00509.03,Refinery,2009,Bauxite,,Chemical alumina products,4300,,,,,,,det_1845,
1427,COM00509.03,Smelter,2009,Alumina,,Primary aluminium,370000,,,,,,,det_1845,
1428,COM00509.03,Refinery,2010,Bauxite,,Alumina,1078300,,,,,,,det_1844,
1429,COM00509.03,Refinery,2010,Bauxite,,Chemical alumina products,69600,,,,,,,det_1844,
1430,COM00509.03,Smelter,2010,Alumina,,Primary aluminium,432300,,,,,,,det_1844,
1431,COM00509.03,Refinery,2011,Bauxite,,Alumina,1066000,,,,,,,det_1774,
1432,COM00509.03,Refinery,2011,Bauxite,,Chemical alumina products,6000,,,,,,,det_1774,
1433,COM00509.03,Smelter,2011,Alumina,,Primary aluminium,413000,,,,,,,det_1774,
1434,COM00509.03,Refinery,2012,Bauxite,,Alumina,1019000,,,,,,,det_1773,
1435,COM00509.03,Refinery,2012,Bauxite,,Chemical alumina products,29000,,,,,,,det_1773,
1436,COM00509.03,Smelter,2012,Alumina,,Primary aluminium,403000,,,,,,,det_1773,
1437,COM00509.03,Smelter,2013,Alumina,,Primary aluminium,339900,,,,,,,det_1823,
1438,COM00509.03,Smelter,2014,Alumina,,Primary aluminium,233600,,,,,,,det_1843,
1439,COM00509.03,Smelter,2015,Alumina,,Primary aluminium,306900,,,,,,,det_1842,
1440,COM00509.03,Smelter,2016,Alumina,,Primary aluminium,298200,,,,,,,det_1824,
